,article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,t_dat,customer_id,price,sales_channel_id,month,FN,Active,club_member_status,fashion_news_frequency,age,postal_code,age_group,age_group_order,age_group_order_rev,price_int,age_rev
1246548,96198,869397,SF PI Carmen dress,265,Dress,Garment Full body,1010001,All over pattern,31,Light Orange,1,Dusty Light,3,Orange,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,"Short, A-line dress in a crisp, patterned organic cotton weave with a gathered seam at the top and hips to create volume. Round, gathered neckline with an opening and covered button at the top, low dropped shoulders and long puff sleeves with narrow, covered elastication at the cuffs. Unlined.",2020-06-01,1281696,0.0338813559322033,2,6,1.0,1.0,ACTIVE,Regularly,34.0,e1d0b52f1a0e97c363e71da32457d0de7f6c8fb12677754dc971d638baf449ae,25-34,34.0,6.0,33,7
3826125,65670,745232,Skirt Mini Stretch Edie,275,Skirt,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Short 5-pocket skirt in washed, stretch denim with a zip fly and raw-edge hem.",2020-06-27,814523,0.0231016949152542,1,6,0.0,,ACTIVE,NONE,26.0,d0411d3bfaffc90200bf56331c35b7a65a36a7489e0927b10b1d26d778e3b30e,25-34,26.0,14.0,23,15
1723218,59461,723529,Lazer Razer Adj. push triangle,298,Bikini top,Swimwear,1010016,Solid,33,Dark Orange,7,Medium,3,Orange,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Triangle bikini top with scalloped trims and gathered, moulded, padded cups for a larger bust and fuller cleavage. Ties at the back and back of the neck.",2020-05-18,675769,0.0169322033898305,1,5,0.0,,ACTIVE,NONE,29.0,3f864f3715f8d405d45c3f9942745bd6443f122561bd2fc6f0cdad26d3afe627,25-34,29.0,11.0,16,12
275858,90094,841434,Amalia,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Short, straight-cut T-shirt dress in sturdy cotton jersey with a round, rib-trimmed neckline. Unlined.",2020-05-12,379789,0.0237966101694915,1,5,0.0,,ACTIVE,NONE,31.0,e03f694fac39739fb591612f91a4ced7cc00dfc556eae9a3f5a77e96dfa2ece3,25-34,31.0,9.0,23,10
1382115,59770,724906,Boyfriend L.W,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket low-rise jeans in washed denim with hard-worn details, a button fly and slightly wider, tapered legs.",2020-05-29,81546,0.0677796610169491,2,5,0.0,,ACTIVE,NONE,28.0,db18929fa6a71c244af35296eb1ff57c159778fc3bd703215178e5e59e26f7e4,25-34,28.0,12.0,67,13
704768,57405,716672,Jennifer Top,253,Vest top,Garment Upper body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,Top in a softly draping weave with a V-neck front and back and spaghetti shoulder straps. Lined. The polyester content of the top is partly recycled.,2020-07-24,768018,0.0135423728813559,1,7,1.0,1.0,ACTIVE,Regularly,27.0,65aa33c59b46cd1e4a328f58935c1233946b40ec84e6ef3127f1b11bbca74dd2,25-34,27.0,13.0,13,14
2425202,97377,874064,Pineapple jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Jumpsuit in an airy viscose and linen weave with a deep V-neck and buttons down the front. Short sleeves with turn-ups, a detachable tie belt at the waist and wide, ankle-length legs with patch pockets at the sides.",2020-07-11,798582,0.0657627118644067,1,7,1.0,1.0,ACTIVE,Regularly,27.0,6baf4c02f2eb91e52acdcb2db42b708328dcd21db90652023bc0dd1de39dce29,25-34,27.0,13.0,65,14
2454579,22650,599580,Timeless Midrise Brief,59,Swimwear bottom,Swimwear,1010016,Solid,22,Yellow,4,Dark,8,Yellow,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a mid waist and medium coverage at the back.,2020-05-21,1215410,0.0169322033898305,2,5,0.0,,PRE-CREATE,NONE,30.0,ef9d4ef20b2169db3445e2b30b7fda1bf66dbe87a596ddbf0b6aa651818c3290,25-34,30.0,10.0,16,11
34192,87780,829618,Coachella Push Melbourne,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bra in lace with underwired, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back.",2020-05-13,1211999,0.0254067796610169,2,5,1.0,1.0,ACTIVE,Regularly,28.0,89f9f0d4fb0369d78136e5a43920e643fdf66b571b83404002e3813edd84bfa4,25-34,28.0,12.0,25,13
123160,4444,484398,SUPREME tights,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Sports tights in fast-drying functional fabric with wide ribbing to hold in and shape the waist. Concealed mesh key pocket in the waistband.,2020-06-22,186292,0.0338813559322033,2,6,1.0,1.0,ACTIVE,Regularly,40.0,c6b57286fc49ecc4ef44e78d0dd6b1adc430fc8bc3396b5f3f2134da9ab6ccbf,35-44,40.0,0.0,33,1
2475874,45803,684209,Simple as That Triangle Top,298,Bikini top,Swimwear,1010001,All over pattern,50,Other Pink,5,Bright,4,Pink,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined, non-wired, triangle bikini top with a wide hem. Narrow, adjustable shoulder straps that can be fastened in different ways at the back and cups with removable inserts that shape the bust and provide good support. No fasteners.",2020-05-13,187226,0.0254067796610169,2,5,1.0,1.0,ACTIVE,Regularly,30.0,85aa823f50470d6df789a583eb4adb177184ad2231a28e5e512f4d61eaf01824,25-34,30.0,10.0,25,11
4010962,91343,849114,&denim Boyfriend Shorts,274,Shorts,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"5-pocket shorts in washed denim with hard-worn details in a looser fit with a regular waist, button fly and sewn-in turn-ups at the hems. The cotton content of the shorts is partly recycled.",2020-05-09,306847,0.0423559322033898,2,5,0.0,,ACTIVE,NONE,28.0,bfb6b99177c511a72b78be22450726a05785b9a729e103d8080aa1a4b82b5635,25-34,28.0,12.0,42,13
1007466,89863,840360,Money tee TVP,255,T-shirt,Garment Upper body,1010014,Placement print,51,Light Pink,7,Medium,4,Pink,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,Straight-cut T-shirt in cotton jersey with a motif and ribbed neckline.,2020-07-22,231344,0.0081694915254237,2,7,0.0,,ACTIVE,NONE,27.0,285068307b45b2ef3a1f8b2884df0a6e8da82c81c4cfd7945fe5ae6c9a6e7e65,25-34,27.0,13.0,8,14
2780300,94323,861847,Fiona,265,Dress,Garment Full body,1010001,All over pattern,17,Yellowish Brown,2,Medium Dusty,13,Brown,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in an airy viscose weave with a square neckline and smocked bodice. Long puff sleeves with elastication over the shoulders and smocking at the cuffs, and a flared skirt. Unlined.",2020-05-16,858756,0.0406440677966101,1,5,1.0,1.0,ACTIVE,Regularly,25.0,6e1dd721e47b194d9d8f3377cc039be725f491a6f05a261d6c9ad6a1763304c9,25-34,25.0,15.0,40,16
3408578,88437,832884,Mimosa soft top bea pad,306,Bra,Underwear,1010016,Solid,91,Light Green,1,Dusty Light,19,Green,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bra top in lace with narrow, adjustable shoulder straps, lined cups with removable inserts that shape the bust and provide good support, and a wide lace trim at the hem. No fasteners.",2020-06-30,341507,0.0101525423728813,1,6,0.0,,ACTIVE,Regularly,32.0,42c27c001844710b620b4d05c1125f7f9693c35006efbeb514bf132e16c9b088,25-34,32.0,8.0,10,9
4411562,92219,852775,Dina body,256,Bodysuit,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Body in stretch lace with a crocheted look. Jersey-lined cups with a scalloped trim, narrow, adjustable shoulder straps and press-studs at the crotch.",2020-07-03,843229,0.0338813559322033,1,7,0.0,,ACTIVE,NONE,32.0,38898c3a3450612fbeb5207531d078a9a1938f1eb1ae77c780a159e373dbc0d5,25-34,32.0,8.0,33,9
1582389,98072,877268,Maine,258,Blouse,Garment Upper body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Fitted blouse in a viscose crêpe weave with a sweetheart neckline and a small opening with ties at the front. Short puff sleeves with elastication at the shoulders and hems, and smocking at the back.",2020-07-16,409322,0.0254067796610169,1,7,0.0,,ACTIVE,NONE,26.0,d1a24a35803ec0a46a2af961904d28e0358bfa81568b4ea3432465efd81100e1,25-34,26.0,14.0,25,15
157383,286,214844,30p pins,72,Hair clip,Accessories,1010016,Solid,15,Greyish Beige,4,Dark,1,Mole,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal hair grips. Length 5 cm.,2020-07-17,1105314,0.0013389830508474,1,7,1.0,1.0,ACTIVE,Regularly,31.0,58b2592f93fb7dcbda62a900da112a3c94fe35a31a295c6e3a89a8dd55a81212,25-34,31.0,9.0,1,10
4061071,74854,778534,Dolly dress,265,Dress,Garment Full body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Calf-length dress in softly draping jersey crêpe with a V-neck, seam with a detachable tie belt at the waist and a wide A-line skirt. Lined over the bust.",2020-07-23,286039,0.0423559322033898,1,7,0.0,,ACTIVE,NONE,25.0,887876b1947c7747ac9267379dfa92b993d025a7373fcb5c2727c2d126d240bf,25-34,25.0,15.0,42,16
48640,93033,856310,Oregano dress,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,5,Bright,2,Blue,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Calf-length dress in crinkled jersey with narrow, adjustable shoulder straps, a frill-trimmed, smocked bodice and softly draping, flared skirt. Unlined.",2020-05-06,888445,0.022864406779661,2,5,1.0,1.0,ACTIVE,Regularly,29.0,a98dc7be29d7098511e56a32887de216d4a1b8adac27e1b7e3cea428314687bc,25-34,29.0,11.0,22,12
4170824,85730,820866,Desert cheeky brazilian,59,Swimwear bottom,Swimwear,1010016,Solid,21,Light Yellow,3,Light,8,Yellow,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a low, V-shaped waist and high cut at the back.",2020-05-28,1250410,0.0169322033898305,2,5,1.0,1.0,ACTIVE,Regularly,36.0,e7f2c17e8fa8188425bfe2716b07a2859e086821ed389182e96823dac7e7aba2,35-44,36.0,4.0,16,5
1616693,98796,880839,Eleonor button dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Calf-length dress in ribbed jersey with a V-neck, narrow shoulder straps and buttons down the front. Unlined.",2020-05-20,871225,0.0243898305084745,2,5,1.0,1.0,ACTIVE,Regularly,27.0,da4999fc63f66f67b4aa332e740edcf6adf866d04de7233a5b190c97b811b8b0,25-34,27.0,13.0,24,14
227654,95119,865503,Blueberry skirt,275,Skirt,Garment Lower body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1410,Shorts & Skirts,A,Ladieswear,1,Ladieswear,6,Womens Casual,1025,Shorts,Calf-length wrapover skirt in a patterned viscose weave with a high waist and concealed button and ties at one side. Unlined.,2020-06-15,248309,0.0423559322033898,2,6,1.0,1.0,ACTIVE,Regularly,26.0,9032477a2189710478d2bcbeb4104528e85875d2685bd82f533bcb097e075dc7,25-34,26.0,14.0,42,15
1269800,62489,736530,Hazelnut Push Melbourne,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bra in lace and mesh with underwired, moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back.",2020-05-22,414286,0.0254067796610169,1,5,1.0,1.0,ACTIVE,Regularly,40.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c,35-44,40.0,0.0,25,1
4384128,95811,868018,Desert Highwaist Cheeky Brazil,59,Swimwear bottom,Swimwear,1010026,Other structure,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, waist-high bikini bottoms with a high cut at the back.",2020-05-22,1255735,0.0254067796610169,2,5,1.0,1.0,PRE-CREATE,Regularly,26.0,e8cda3e41a513202815baf844cb1d0a8095d4c2033b521961a0760bd441798f4,25-34,26.0,14.0,25,15
2462919,24837,610776,Tilly (1),255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,T-shirt in lightweight jersey with a rounded hem. Slightly longer at the back.,2020-06-19,762082,0.008457627118644,2,6,0.0,,ACTIVE,NONE,25.0,54f94d4c60ecbb5403f31243b9dd2d11163a0f4119d5d732b2a8cc33484e1740,25-34,25.0,15.0,8,16
1246434,46530,686031,Martin Highlift(1),91,Sandals,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Imitation leather sandals with adjustable straps with a metal buckle. Moulded insoles and fluted ethylene-vinyl acetate (EVA) soles.,2020-05-31,938204,0.0423559322033898,2,5,1.0,1.0,ACTIVE,Regularly,27.0,ee5e30a164e2fc41e73d6a85cdb8ec4bef543b44c6ad1e8a52b1a7cc9c2518a7,25-34,27.0,13.0,42,14
1809981,13706,559607,Babylock Me Up Push,298,Bikini top,Swimwear,1010001,All over pattern,10,White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined bikini top with underwired, moulded, padded cups that lift and shape. Ties at the back of the neck and a metal fastener at the back.",2020-05-08,1064183,0.0164915254237288,2,5,1.0,1.0,ACTIVE,Regularly,31.0,f8c454f766b3828d5155b255339ddb8b09659a79832c66bc9d153ffabb734a94,25-34,31.0,9.0,16,10
3443407,92185,852734,LE Orchid Kaftan,265,Dress,Garment Full body,1010022,Jacquard,52,Pink,7,Medium,4,Pink,3000,Limited Edition,A,Ladieswear,1,Ladieswear,82,Special Collections,1023,Special Offers,"Ankle-length kaftan in a sturdy, jacquard-weave viscose blend with a pattern in shimmering metallic thread. Round neckline with a covered button and small opening at the top, a pleat at the back for added width, discreet pockets in the side seams and short, wide sleeves.",2020-07-01,49876,0.1355762711864406,2,7,1.0,1.0,PRE-CREATE,Regularly,31.0,38116b8fa16ee49b6f476d8409b6f43bb5ebf05f4c968c29ab1684c7984f1293,25-34,31.0,9.0,135,10
932312,2212,399136,Shaping Skinny R.W.,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Shaping. 5-pocket jeans in washed denim with technical stretch that holds in and shapes the tummy, thighs and seat while keeping the jeans in shape. Regular waist and skinny legs.",2020-06-20,1021317,0.0508305084745762,2,6,0.0,,ACTIVE,NONE,30.0,8ee8ffbba4ef4d19c398c8cee4b50bc96e90ae4fd5fbd2ce422d3164e7f0cf17,25-34,30.0,10.0,50,11
106089,13710,559616,Timeless Push Triangle(1),298,Bikini top,Swimwear,1010010,Melange,6,Light Grey,1,Dusty Light,12,Grey,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined triangle bikini top with moulded, padded cups for a larger bust and fuller cleavage and ties at the back.",2020-05-28,1250931,0.0254067796610169,1,5,0.0,,ACTIVE,NONE,26.0,6d987fc3591c3a77c09aaab50c748a8e304e9cc0a493b6b6c28b742023ee83bf,25-34,26.0,14.0,25,15
3700995,94299,861740,Bentley dress,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Short, sleeveless dress in jersey crêpe with a boat neck, side panels, a concealed zip at the back and a seam at the waist with a decorative belt and shiny buttons.",2020-05-21,418036,0.0389661016949152,1,5,1.0,1.0,ACTIVE,Regularly,25.0,1e4409402e9bfec12f36edad0f3255fbf69ec904b9f8859e8072e1b96e5cade6,25-34,25.0,15.0,38,16
3479302,81826,806388,Therese tee,255,T-shirt,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Wide T-shirt in soft cotton jersey with a ribbed neckline.,2020-07-03,1295180,0.0135423728813559,2,7,1.0,1.0,ACTIVE,Regularly,32.0,be45ed0bf694b8cd8d503639389a52f7f476db7dd504d80e4d32bc8b3e7abca3,25-34,32.0,8.0,13,9
2435377,90066,841260,Jen tee,255,T-shirt,Garment Upper body,1010008,Front print,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"T-shirt in soft jersey with a round neckline with a narrow, ribbed trim.",2020-06-10,513131,0.0169322033898305,2,6,0.0,,ACTIVE,NONE,27.0,94e1451d11c94a2de338b9f2a69d5a50ffecf0b63900c8755c9f9fe57aa276a9,25-34,27.0,13.0,16,14
1698671,46426,685816,RONNY REG RN T-SHIRT,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,Round-necked T-shirt in soft cotton jersey.,2020-05-19,136389,0.008457627118644,1,5,0.0,,ACTIVE,NONE,28.0,50ed090d811950dbe9bddf119c076795a0f15dac6fa29d2181d99f7c47098fc7,25-34,28.0,12.0,8,13
1982264,92560,854262,Tropic Like Its Hot Brief,59,Swimwear bottom,Swimwear,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a mid waist, decorative ring at the sides and medium coverage at the back.",2020-05-23,625348,0.0169322033898305,2,5,0.0,,ACTIVE,NONE,36.0,712656039a977b8c644873182e4661d6cee7e2c742321478d022ce7f412415b0,35-44,36.0,4.0,16,5
67053,82462,808686,Mandy sandalette,92,Heeled sandals,Shoes,1010016,Solid,14,Dark Beige,4,Dark,11,Beige,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Block-heeled sandals in grained imitation leather with blunt open toes and an adjustable ankle strap with a metal buckle. Imitation leather insoles. Heel 5 cm.,2020-06-26,1317476,0.0423559322033898,2,6,0.0,,ACTIVE,NONE,27.0,020f3e2233a9fc1c7f3286a22e29a40656dbf8d372197d404418f1414dfe4fb0,25-34,27.0,13.0,42,14
3710896,92140,852585,Tinos mesh tights,273,Leggings/Tights,Garment Lower body,1010028,Mesh,9,Black,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Ankle-length sports tights in fast-drying functional fabric with mesh sections. High waist with a wide waist panel.,2020-07-07,217887,0.0423559322033898,2,7,0.0,,ACTIVE,NONE,27.0,b9c80583fdae34a65734dbe35bcfc34f45b943f71277143ab2150802bebac7b6,25-34,27.0,13.0,42,14
3295614,46426,685816,RONNY REG RN T-SHIRT,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,Round-necked T-shirt in soft cotton jersey.,2020-05-07,1113175,0.008457627118644,1,5,1.0,1.0,ACTIVE,Regularly,25.0,b1b839dad0c0ef60c4268b37910352cdd921f578d518d932420e888848f4e3a2,25-34,25.0,15.0,8,16
423,73065,770336,SPEED Post dress,265,Dress,Garment Full body,1010021,Lace,73,Dark Blue,4,Dark,2,Blue,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Fitted, knee-length dress in lace with a small stand-up collar, concealed zip at the back, cap sleeves and an inset lace trim at the waist. Lined.",2020-06-18,820140,0.0271016949152542,1,6,1.0,1.0,ACTIVE,Regularly,28.0,ab3d89e928832ab50f5966493e11724eaa01671f7f74a3871506ebe9085ced9e,25-34,28.0,12.0,27,13
1788392,53893,706016,Jade HW Skinny Denim TRS,272,Trousers,Garment Lower body,1010016,Solid,71,Light Blue,3,Light,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs.",2020-05-07,557027,0.0338813559322033,2,5,0.0,,PRE-CREATE,NONE,29.0,8aed8743cf927627ff6fe017debf013389d85ce7a9e88b03372934347be864ac,25-34,29.0,11.0,33,12
749678,42927,674606,CHARLIE SKIRT,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short, A-line skirt with a high waist and buttons down the front.",2020-06-05,480318,0.0338813559322033,2,6,1.0,1.0,ACTIVE,Regularly,27.0,6d31ca86dc9f5814d36e34214ea72932a1ae109f6bc35b32bce3df8b4bedb0c1,25-34,27.0,13.0,33,14
